Date,pm25_median,pm10_median,no2_median,so2_median,co_median,o3_median,temperature_median,humidity_median,wind-speed_median,AQI,Category
2023-11-25,33.35,79.81,78.6,59.86,1.72,86.98,27.7,60.2,6.39,98.3,Satisfactory
2024-06-03,158.75,423.68,328.69,1146.52,33.95,767.44,35.1,65.3,1.58,408.6,Very Poor
2022-10-22,65.24,207.36,170.09,161.93,2.35,140.58,33.0,78.9,5.09,190.2,Moderate
2023-09-20,87.44,109.88,146.05,213.41,5.39,104.31,12.9,42.6,4.79,191.5,Moderate
2024-02-20,234.6,448.4,281.7,1232.15,33.88,589.32,20.0,91.4,3.34,411.7,Very Poor
2023-01-06,436.96,627.26,413.47,1854.06,37.06,753.68,10.7,73.2,1.71,500.0,Severe
2022-01-04,381.65,659.28,484.9,1757.68,34.21,700.49,1.8,100.0,1.72,500.0,Severe
2021-05-14,60.76,222.38,131.27,158.71,2.16,151.91,24.5,77.2,5.32,181.8,Moderate
2024-05-25,114.36,304.11,203.23,579.95,11.3,208.47,10.2,48.3,2.74,301.1,Poor
2021-02-26,179.46,425.69,355.05,1206.24,23.57,213.91,29.0,77.2,2.03,394.7,Very Poor
2022-05-07,191.16,404.37,387.06,987.25,20.2,599.51,29.4,62.2,3.45,389.3,Very Poor
2023-04-03,103.78,260.84,203.82,515.2,10.86,215.07,16.3,72.3,4.02,302.3,Poor
2022-12-04,52.67,87.46,52.52,63.56,1.81,57.42,17.2,66.1,4.37,90.5,Satisfactory
2023-12-06,332.11,624.15,449.02,1970.33,42.2,763.91,-3.0,85.3,0.75,500.0,Severe
2024-11-12,82.54,140.22,145.94,250.0,7.26,121.5,28.9,44.4,4.06,175.3,Moderate
2021-03-18,428.92,824.07,479.96,1723.28,47.69,969.6,21.7,91.5,1.7,500.0,Severe
2023-01-10,285.77,584.58,469.53,1915.44,35.48,740.45,22.4,93.5,1.6,491.0,Severe
2023-08-27,180.3,358.84,351.3,1259.0,22.43,294.14,32.2,68.9,1.67,359.8,Very Poor
2022-05-26,6.23,39.65,3.2,29.76,0.76,30.09,27.0,28.0,9.05,39.6,Good
2021-05-24,119.23,312.38,251.97,737.71,15.01,218.44,35.7,46.0,3.53,302.9,Poor
2024-04-19,241.21,394.04,321.01,1100.59,29.25,290.63,17.0,81.7,1.97,393.3,Very Poor
2023-02-03,230.14,387.78,290.9,1076.39,32.65,457.78,-0.7,65.5,2.18,392.1,Very Poor
2021-02-16,151.32,367.57,339.68,856.81,31.11,439.67,23.1,79.9,1.31,383.2,Very Poor
2023-09-26,115.68,252.43,180.98,475.31,16.26,153.54,10.1,54.0,3.8,289.5,Poor
2024-05-02,6.23,17.39,23.68,24.81,0.72,40.1,18.3,59.8,8.71,40.1,Good
2024-04-25,6.23,17.44,23.94,22.66,0.64,17.7,20.3,42.9,11.63,32.0,Good
2022-03-22,40.09,99.13,45.67,59.0,1.71,86.52,29.3,61.0,7.44,99.2,Satisfactory
2021-03-31,27.78,60.67,12.82,9.79,0.19,24.51,26.8,59.2,7.96,61.4,Good
2024-11-14,329.87,535.71,467.14,1668.74,39.14,793.59,26.5,62.9,0.54,462.5,Severe
2022-02-14,148.47,405.31,365.01,1321.73,31.8,319.96,18.5,79.8,2.92,387.2,Very Poor
2024-01-26,449.61,560.35,477.65,1732.7,41.19,814.73,8.7,67.6,2.02,480.0,Severe
2022-05-11,9.94,20.52,14.88,31.18,0.59,25.09,27.9,51.1,7.45,39.0,Good
2024-05-17,113.32,278.59,191.16,724.4,11.02,224.62,26.6,51.0,1.69,304.0,Poor
2024-10-13,54.68,119.64,70.38,62.72,1.54,59.9,32.8,56.7,5.77,113.9,Satisfactory
2024-05-01,193.72,388.22,364.8,1374.65,19.44,346.41,35.9,78.0,0.7,372.1,Very Poor
2023-11-09,152.01,373.02,307.13,1213.55,32.15,267.76,9.9,64.8,2.47,389.2,Very Poor
2022-05-26,38.66,79.87,41.93,51.43,1.18,74.18,27.5,55.0,4.71,80.2,Satisfactory
2021-12-30,353.59,738.89,414.89,1665.04,37.41,710.31,21.5,90.3,1.36,500.0,Severe
2024-05-12,77.17,147.8,155.01,362.55,5.61,166.22,29.6,54.4,3.72,197.4,Moderate
2021-08-11,178.23,410.2,312.23,1074.79,30.13,235.5,31.8,73.9,4.01,377.4,Very Poor
2022-08-13,143.27,372.36,306.65,969.05,20.49,394.07,35.3,56.7,2.41,335.1,Very Poor
2021-09-05,54.65,105.12,62.3,74.8,1.42,74.16,27.2,63.9,6.18,104.3,Satisfactory
2024-06-24,248.04,457.15,379.01,936.27,31.86,680.91,26.9,68.4,1.48,416.8,Very Poor
2022-12-29,87.02,173.11,119.34,125.4,2.7,108.91,21.7,64.9,3.84,190.1,Moderate
2023-04-17,90.29,308.37,241.47,723.75,10.16,205.62,29.8,53.5,2.3,294.1,Poor
2021-11-15,175.84,370.72,350.69,1361.21,19.0,293.79,4.4,60.9,2.48,370.4,Very Poor
2021-04-14,137.18,429.96,338.13,1362.5,27.72,606.68,33.0,85.6,1.48,400.0,Very Poor
2021-11-21,115.05,331.02,220.08,459.03,16.52,184.06,30.2,74.5,2.21,293.2,Poor
2024-06-22,45.93,83.69,61.92,52.85,1.74,67.84,33.5,49.8,6.61,87.0,Satisfactory
2021-02-23,13.96,31.78,38.32,16.74,0.26,43.14,19.5,63.3,11.79,47.9,Good
2022-07-10,4.89,20.42,22.38,37.37,0.28,34.53,24.9,60.2,5.4,46.7,Good
2021-02-24,172.22,425.72,345.37,975.87,18.32,457.62,22.9,90.0,2.57,394.7,Very Poor
2023-05-26,415.59,567.45,544.68,1932.02,42.78,1009.89,8.1,61.1,0.96,500.0,Severe
2022-05-02,161.46,400.8,318.48,1202.21,28.3,801.64,7.0,86.0,1.94,422.0,Very Poor
2022-11-28,80.62,148.68,82.95,169.16,5.45,139.89,17.2,58.3,6.05,168.9,Moderate
2024-02-29,459.98,779.09,495.63,1823.01,40.32,792.7,-1.5,98.1,2.32,500.0,Severe
2023-10-21,59.78,83.81,74.82,56.96,1.39,87.98,32.3,64.0,7.19,99.6,Satisfactory
2023-11-19,20.74,37.07,17.13,1.61,0.78,12.11,27.4,34.9,9.17,38.8,Good
2023-07-02,89.2,150.61,97.52,333.59,5.71,184.6,19.3,63.3,4.08,241.9,Moderate
2022-07-19,71.67,176.05,119.74,146.94,4.85,142.71,23.0,37.7,5.5,163.1,Moderate
2021-04-20,94.62,287.03,246.91,389.78,13.1,187.97,12.5,46.9,4.25,267.2,Poor
2022-03-27,104.27,330.55,188.14,523.41,12.63,197.0,18.4,69.1,1.53,280.7,Poor
2023-08-01,76.22,139.36,135.2,197.75,8.58,111.81,25.8,52.0,2.88,182.4,Moderate
2024-01-08,31.93,80.68,43.96,45.07,1.24,73.89,9.5,58.2,5.54,81.0,Satisfactory
2022-01-01,33.29,59.1,64.88,49.83,1.81,59.64,10.4,49.6,7.93,90.6,Satisfactory
2024-07-04,239.05,443.12,392.47,1522.38,30.58,512.27,21.9,52.1,2.16,408.6,Very Poor
2024-10-03,51.38,73.27,55.9,56.26,1.99,56.12,25.5,50.8,3.31,99.4,Satisfactory
2021-02-25,472.06,740.31,471.72,1821.79,46.25,758.32,10.1,76.1,2.06,500.0,Severe
2023-03-15,27.07,38.59,25.22,13.21,0.21,32.19,19.1,63.7,9.06,45.1,Good
2022-12-25,384.61,700.67,483.61,1678.13,42.63,691.75,16.0,100.0,1.7,500.0,Severe
2023-05-29,65.05,181.38,156.87,125.08,3.59,146.68,26.3,40.8,6.09,177.1,Moderate
2023-08-29,108.54,296.15,240.56,518.24,15.73,219.76,35.3,43.5,1.19,303.1,Poor
2021-08-23,147.19,398.38,391.98,1365.47,20.03,721.46,26.2,87.5,1.66,395.1,Very Poor
2021-04-02,130.3,377.53,327.76,1502.95,30.01,326.71,27.3,84.5,1.65,388.0,Very Poor
2022-06-04,72.85,101.06,109.81,98.75,7.06,183.13,25.9,39.1,2.78,238.3,Moderate
2021-01-05,375.61,723.75,455.03,1758.89,37.15,726.97,5.2,95.1,1.71,500.0,Severe
2024-09-11,69.78,229.75,149.32,129.2,5.53,102.49,19.7,38.3,3.34,186.6,Moderate
2021-09-23,220.91,421.92,337.39,1444.39,32.67,421.02,14.5,71.7,0.82,392.2,Very Poor
2021-11-11,155.09,387.99,321.12,1089.35,25.45,337.0,16.9,82.0,0.97,350.2,Very Poor
2022-02-08,246.24,481.1,326.0,1333.45,27.84,463.98,1.6,74.1,1.7,430.7,Very Poor
2022-01-03,451.74,575.7,425.04,1707.16,37.47,826.05,15.3,93.0,1.03,485.8,Severe
2021-07-05,375.97,656.93,510.15,1882.96,34.47,896.01,7.7,75.0,2.34,500.0,Severe
2024-09-29,464.74,625.22,480.14,1604.9,38.26,785.31,8.1,92.8,1.77,500.0,Severe
2024-09-22,9.61,27.86,7.95,8.1,0.45,15.22,19.6,57.4,10.65,27.9,Good
2023-03-19,65.33,134.89,88.33,209.38,2.52,166.0,37.2,49.9,2.86,197.1,Moderate
2022-01-10,40.29,77.79,53.95,52.34,1.43,61.71,9.1,46.7,3.31,78.2,Satisfactory
2023-10-31,14.78,26.46,6.49,39.35,0.49,17.82,20.1,41.9,5.26,49.2,Good
2022-02-06,121.57,361.27,323.39,1094.93,17.95,562.3,8.2,86.1,1.79,366.0,Very Poor
2022-09-08,84.31,135.45,134.2,112.85,8.74,135.98,37.3,36.8,5.6,184.4,Moderate
2024-12-22,78.43,221.67,101.31,221.54,8.19,121.74,9.5,71.8,5.93,181.3,Moderate
2023-04-04,80.71,246.48,96.95,154.08,9.43,165.79,29.2,42.3,3.33,197.7,Moderate
2023-11-23,188.64,424.97,331.23,1595.39,32.93,610.81,30.0,82.2,2.45,399.4,Very Poor
2021-03-09,23.88,41.65,33.37,13.69,0.43,6.4,26.9,35.4,9.95,41.7,Good
2021-06-02,32.68,66.18,72.36,47.51,1.78,105.75,24.8,67.3,5.48,109.2,Satisfactory
2023-03-15,22.08,36.29,21.67,37.05,0.19,8.92,21.5,57.9,11.91,46.3,Good
2023-04-05,112.11,324.9,196.8,652.24,12.0,203.69,33.6,59.2,4.15,289.3,Poor
2024-04-08,105.92,342.95,273.93,665.86,14.3,191.8,24.7,71.1,2.89,294.0,Poor
2023-11-30,44.42,90.9,73.05,66.92,1.81,46.42,21.6,30.6,4.29,91.5,Satisfactory
2021-04-25,76.73,109.92,163.66,125.53,5.15,167.46,27.5,76.5,4.35,199.2,Moderate
2023-06-21,96.16,308.26,195.28,426.33,13.71,211.63,37.7,80.1,1.69,301.6,Poor
2022-05-16,88.01,187.68,174.62,139.67,3.49,178.26,24.6,56.2,4.06,226.2,Moderate
2022-06-26,391.33,538.06,502.19,1637.93,46.88,906.75,22.9,59.4,1.01,480.7,Severe
2024-11-28,140.81,395.3,374.11,1203.84,27.72,425.26,26.3,59.8,1.12,378.6,Very Poor
2024-09-06,19.21,23.95,9.88,15.06,0.26,30.79,20.6,31.4,8.41,32.0,Good
2023-03-31,112.39,293.2,261.39,445.0,13.26,216.48,19.5,83.7,2.53,302.5,Poor
2024-04-19,350.74,554.85,492.6,1925.13,34.73,1038.36,11.7,89.3,1.59,500.0,Severe
2022-09-30,52.53,86.54,57.52,54.51,1.26,76.54,29.9,60.8,4.83,87.8,Satisfactory
2022-09-09,7.15,22.25,20.57,23.27,0.64,6.08,21.8,55.2,8.4,32.0,Good
2024-05-11,27.79,53.13,22.57,31.33,0.66,40.83,21.2,57.3,5.86,54.0,Good
2021-01-31,14.68,49.25,27.68,11.5,0.33,34.97,16.4,71.9,10.31,49.2,Good
2024-12-03,131.18,350.34,367.33,1276.37,23.85,427.08,-0.4,87.4,2.23,373.0,Very Poor
2022-01-02,317.85,459.01,447.05,1791.15,44.74,850.74,25.0,76.8,1.82,467.4,Severe
2024-05-16,42.2,95.58,53.68,53.23,1.28,103.48,27.4,46.5,4.97,105.9,Satisfactory
2024-01-09,148.08,351.96,343.46,1104.4,26.22,498.45,10.7,76.8,1.4,354.6,Very Poor
2023-11-15,208.44,365.89,385.09,1503.86,32.75,584.57,6.7,84.3,3.31,392.7,Very Poor
2024-05-13,94.38,312.0,205.49,381.57,11.84,194.39,17.6,65.8,3.12,266.2,Poor
2024-02-29,311.84,541.75,407.69,1838.11,36.75,744.76,3.2,100.0,1.14,466.1,Severe
2022-05-17,316.92,626.23,403.61,1824.96,43.1,933.81,20.2,60.7,1.87,500.0,Severe
2021-03-26,38.49,61.58,49.44,77.66,1.34,93.64,28.1,52.7,4.94,97.1,Satisfactory
2022-01-02,202.73,406.2,393.86,913.55,21.52,591.62,22.8,67.7,2.21,394.9,Very Poor
2024-01-21,5.17,30.65,38.05,35.16,0.65,31.71,21.0,66.1,11.07,47.6,Good
2024-11-23,242.26,366.41,303.04,1256.27,31.51,446.85,13.8,83.0,0.91,394.1,Very Poor
2021-04-24,212.7,414.05,360.15,1539.14,29.89,340.79,28.6,59.1,2.27,392.5,Very Poor
2022-07-30,206.49,389.16,291.57,1370.84,33.71,472.64,30.1,89.3,2.53,398.3,Very Poor
2024-01-06,40.04,91.82,46.93,46.87,1.91,50.04,20.9,53.9,5.23,500.0,Satisfactory
2024-11-18,37.61,80.8,55.12,52.44,1.59,79.0,19.7,37.7,7.48,81.2,Satisfactory
2021-04-29,46.64,88.84,42.49,74.64,1.83,73.14,24.1,66.5,7.87,93.4,Satisfactory
2022-05-01,8.94,11.24,5.09,23.56,0.21,21.3,30.2,54.2,4.03,29.4,Good
2021-04-01,82.73,135.22,126.83,281.06,9.03,174.49,22.8,76.0,4.94,216.8,Moderate
2022-07-31,3.9,24.37,25.97,18.69,0.41,47.55,32.6,63.9,9.62,47.6,Good
2021-05-21,135.32,414.99,289.59,885.08,18.89,284.28,10.2,69.6,1.78,381.4,Very Poor
2023-11-21,97.01,336.64,239.17,420.34,13.72,181.9,9.3,77.6,3.03,286.8,Poor
2021-06-26,85.7,244.91,172.72,353.96,6.09,131.1,34.7,49.6,3.98,196.6,Moderate
2021-10-16,164.9,419.13,341.68,1323.17,20.95,269.54,5.1,81.9,2.94,386.5,Very Poor
2024-02-28,36.49,88.68,55.62,63.68,1.26,49.53,15.6,66.4,6.0,88.9,Satisfactory
2024-03-16,105.62,326.26,268.4,788.48,13.72,205.18,39.2,49.0,3.6,297.3,Poor
2021-05-11,18.81,34.8,23.02,5.31,0.31,25.71,25.1,26.0,8.15,34.8,Good
2023-09-03,39.75,89.26,75.65,69.75,1.1,79.75,31.7,33.9,5.56,94.7,Satisfactory
2021-05-27,361.85,800.89,549.24,1779.01,43.72,908.64,18.9,72.2,1.65,500.0,Severe
2024-05-13,97.6,269.1,255.4,500.67,11.87,214.18,31.5,49.7,2.47,302.1,Poor
2021-05-30,51.95,97.51,48.61,43.53,1.11,73.4,24.0,38.9,5.54,97.6,Satisfactory
2024-11-06,183.45,369.21,301.67,816.93,26.23,636.59,8.8,70.8,1.88,379.6,Very Poor
2024-03-04,11.37,24.1,26.96,15.92,0.33,51.65,28.6,38.8,11.36,52.5,Good
2021-06-24,114.28,324.95,192.75,402.88,16.52,227.98,42.3,46.8,1.27,304.6,Poor
2024-08-18,110.56,328.53,212.81,605.47,11.99,200.99,13.7,61.5,2.61,282.6,Poor
2022-06-30,424.96,533.11,528.59,1749.47,36.79,1031.81,20.9,67.9,1.2,500.0,Severe
2021-09-24,37.83,75.46,73.56,47.45,1.85,53.93,30.1,56.9,4.08,92.8,Satisfactory
2023-05-28,75.32,227.96,155.65,149.9,8.56,151.91,25.8,37.5,2.8,185.4,Moderate
2021-09-01,205.64,353.4,345.62,805.73,28.2,568.12,17.6,75.7,2.93,367.0,Very Poor
2024-01-26,29.25,63.37,15.21,25.45,0.47,25.31,20.9,63.9,8.16,64.0,Good
2021-05-27,4.92,49.92,30.13,9.8,0.87,10.76,20.6,51.0,7.28,49.9,Good
2023-11-10,102.72,323.57,229.04,777.44,15.09,153.46,8.7,53.2,1.79,294.7,Poor
2024-01-23,87.9,183.08,131.96,374.64,6.38,139.95,30.2,57.4,2.17,198.2,Moderate
2022-07-19,25.46,45.16,13.07,37.14,0.19,48.69,28.2,37.2,5.09,48.7,Good
2024-05-31,330.05,599.94,490.21,1779.74,41.38,1037.23,30.4,66.9,1.63,500.0,Severe
2022-02-19,299.39,610.33,500.86,1606.2,36.23,752.36,16.1,100.0,1.62,500.0,Severe
2022-09-01,460.58,836.69,514.97,1874.17,46.5,789.59,5.5,62.2,2.18,500.0,Severe
2024-06-26,37.15,94.77,71.09,59.84,1.51,56.57,33.9,53.6,7.65,94.9,Satisfactory
2022-10-23,64.73,206.02,145.29,251.97,3.41,94.04,12.2,38.7,5.28,171.0,Moderate
2022-12-19,105.57,330.15,197.3,438.71,12.86,171.34,32.7,74.6,3.68,280.3,Poor
2022-09-24,60.78,176.9,154.69,270.28,7.48,94.45,21.6,42.6,2.75,174.9,Moderate
2024-09-01,170.3,367.48,337.54,882.23,18.33,343.37,7.0,89.2,2.91,348.4,Very Poor
2022-09-18,88.52,164.92,157.42,275.75,8.2,141.81,23.2,74.0,6.32,195.1,Moderate
2023-03-02,9.73,16.48,24.66,26.64,0.41,6.27,31.2,25.8,11.77,33.3,Good
2022-03-16,192.64,373.59,362.42,945.57,21.49,541.85,33.2,73.0,0.86,369.0,Very Poor
2021-05-28,72.51,191.53,138.51,378.21,8.99,113.94,18.6,46.5,5.86,199.4,Moderate
2023-03-23,98.98,319.04,185.92,524.29,10.78,208.65,10.6,81.8,4.46,301.1,Poor
2024-11-17,105.14,276.86,184.15,776.2,15.27,181.55,29.4,47.4,1.61,294.4,Poor
2023-04-16,94.43,289.4,266.38,470.85,16.52,220.15,35.5,60.8,1.86,303.2,Poor
2022-03-02,447.64,737.96,428.61,1622.12,35.98,1031.2,3.8,59.6,2.11,500.0,Severe
2024-01-18,51.4,62.4,65.17,71.29,1.52,48.91,15.7,57.3,3.07,89.3,Satisfactory
2023-08-29,89.52,230.82,174.85,264.76,9.25,137.71,27.5,71.8,2.86,198.4,Moderate
2021-03-18,233.83,425.78,303.3,1089.79,21.14,303.71,8.5,70.9,2.42,394.8,Very Poor
2021-04-28,155.73,399.6,333.04,994.36,27.97,736.28,33.3,50.1,2.43,397.8,Very Poor
2022-10-10,109.83,281.96,259.41,514.02,10.44,175.86,28.5,82.3,1.89,279.6,Poor
2021-10-27,55.07,119.21,57.72,72.72,1.2,76.98,21.7,30.4,2.79,113.6,Satisfactory
2022-05-08,336.09,599.25,413.69,1655.02,41.19,981.38,20.8,86.1,3.64,499.6,Severe
2022-03-29,409.52,896.79,422.1,1836.57,40.33,988.41,26.6,85.5,1.6,500.0,Severe
2021-11-05,33.72,75.3,55.12,67.54,1.97,78.61,21.2,58.9,7.15,98.8,Satisfactory
2022-09-26,157.06,380.01,345.07,946.51,19.87,421.49,17.6,60.9,2.69,354.6,Very Poor
2023-07-14,449.17,800.88,469.52,1757.07,41.5,897.89,9.5,55.8,1.29,500.0,Severe
2022-04-08,118.58,302.66,231.01,592.43,14.02,205.53,25.1,68.4,1.69,295.3,Poor
2022-03-12,42.25,92.65,77.32,59.13,1.65,68.78,15.2,56.9,8.37,96.7,Satisfactory
2022-04-12,395.36,637.0,411.16,1712.57,35.87,919.49,2.7,81.4,1.49,500.0,Severe
2024-08-28,63.08,136.44,108.23,103.5,8.66,173.46,20.3,71.6,3.49,214.3,Moderate
2021-10-31,318.76,650.67,538.83,1877.39,45.55,787.07,2.4,82.8,1.53,500.0,Severe
2024-12-22,94.06,282.27,230.38,476.56,15.49,163.2,10.7,54.7,3.62,278.6,Poor
2021-10-20,114.52,258.36,191.36,624.14,11.16,172.41,21.1,62.6,3.17,281.8,Poor
2024-03-22,375.53,553.5,489.82,1725.79,44.49,1040.65,12.2,88.0,0.69,500.0,Severe
2021-11-16,107.89,312.99,229.32,518.16,11.53,165.93,20.3,43.1,1.83,263.3,Poor
2023-07-21,78.79,201.43,137.43,183.97,7.77,113.02,32.2,44.6,3.39,172.4,Moderate
2024-01-20,163.1,419.8,315.17,1090.51,29.26,333.04,5.3,71.5,1.23,387.4,Very Poor
2021-09-29,24.36,41.73,29.23,28.93,0.94,35.92,25.0,52.3,8.99,46.8,Good
2023-03-04,158.45,394.9,309.76,1035.53,22.36,445.23,30.2,88.6,0.54,356.5,Very Poor
2021-09-19,77.14,245.78,169.19,158.94,7.32,128.82,37.1,68.2,2.39,197.2,Moderate
2024-12-30,410.67,530.34,443.41,1916.92,37.27,743.02,19.9,65.0,2.18,479.4,Severe
2023-11-21,115.4,289.64,183.66,773.86,11.62,180.33,36.9,52.8,2.74,293.8,Poor
2022-12-04,405.94,788.71,431.05,1616.44,41.43,846.91,11.0,100.0,1.67,500.0,Severe
2021-03-19,43.73,88.22,68.7,47.98,1.62,98.62,33.9,38.1,3.22,98.6,Satisfactory
2023-07-01,177.57,365.89,392.7,1481.41,20.03,633.29,12.6,87.7,2.37,394.0,Very Poor
2024-12-08,22.63,30.72,21.23,33.0,0.97,32.79,13.7,72.1,5.33,48.6,Good
2022-07-28,12.55,19.77,30.66,10.06,0.55,50.03,28.0,60.1,7.51,500.0,Good
2022-04-05,100.04,274.05,238.53,568.97,13.37,210.41,9.5,41.4,2.68,301.4,Poor
2024-12-05,147.21,379.51,290.47,903.38,20.06,620.82,22.6,79.4,2.21,376.7,Very Poor
2022-08-25,119.82,260.07,267.23,724.84,16.09,217.93,37.0,80.3,1.8,302.8,Poor
2022-12-24,469.78,760.8,481.8,1877.09,42.12,678.29,19.0,86.3,1.52,500.0,Severe
2024-05-18,302.98,522.78,416.92,1785.35,42.47,942.56,19.9,91.1,1.94,477.4,Severe
2021-01-21,55.41,91.37,49.9,46.67,1.13,78.71,11.7,60.2,6.18,92.5,Satisfactory
2021-03-16,145.73,382.18,320.4,1175.55,17.23,724.29,28.0,68.4,1.02,395.6,Very Poor
2023-04-22,85.08,177.77,150.19,272.75,2.08,114.51,17.3,52.9,3.0,183.7,Moderate
2022-05-29,55.66,112.83,57.76,59.73,1.8,97.03,23.2,53.9,6.46,109.4,Satisfactory
2023-10-10,34.13,99.01,46.39,40.43,1.95,78.18,25.3,48.6,8.01,99.0,Satisfactory
2024-03-20,171.1,411.63,381.14,1153.02,19.57,534.18,26.7,78.3,3.39,384.4,Very Poor
2023-11-02,312.54,498.78,545.71,1772.63,36.36,759.88,18.2,71.3,1.38,473.1,Severe
2021-10-29,22.03,28.53,14.12,28.13,0.7,33.02,21.8,48.9,7.64,36.7,Good
2021-11-24,82.81,217.19,119.82,127.6,2.8,105.53,30.8,62.2,6.23,178.3,Moderate
2023-01-02,53.77,85.97,64.32,44.1,1.88,78.83,21.3,64.6,5.8,93.9,Satisfactory
2022-10-29,95.92,305.84,269.14,604.17,16.08,178.35,20.6,85.0,3.33,289.2,Poor
2022-12-17,150.22,397.74,319.1,843.65,31.62,396.1,17.8,76.3,2.2,386.1,Very Poor
2022-03-02,147.59,422.93,342.37,1187.14,23.22,677.15,24.3,74.4,0.9,391.2,Very Poor
2023-10-06,4.01,11.61,32.03,29.89,0.57,25.29,25.0,53.4,8.62,40.0,Good
2023-11-22,64.3,217.58,125.03,161.73,5.12,118.72,18.5,44.4,5.41,178.6,Moderate
2022-08-22,30.77,99.5,66.49,40.88,1.38,82.74,28.8,44.4,8.03,99.5,Satisfactory
2024-08-20,148.4,367.4,383.24,1310.41,17.93,362.11,13.7,57.9,1.23,386.2,Very Poor
2024-05-08,288.15,488.35,525.43,1711.36,40.13,840.47,0.7,61.0,0.56,463.1,Severe
2023-11-24,109.73,289.73,270.88,592.02,11.64,182.42,27.4,63.6,4.11,291.0,Poor
2022-07-18,82.52,125.74,129.15,118.34,4.76,147.67,26.6,67.2,5.06,175.2,Moderate
2024-06-01,238.65,449.51,395.14,1348.15,29.95,455.75,34.3,71.5,2.66,412.3,Very Poor
2021-07-16,57.28,89.93,57.33,75.98,1.55,83.93,37.2,30.3,3.39,95.5,Satisfactory
2023-01-18,89.81,161.3,176.69,240.05,7.61,114.24,10.7,89.1,3.86,199.4,Moderate
2023-10-25,16.73,43.75,39.81,23.44,0.29,10.39,23.0,44.9,8.35,49.8,Good
2024-01-19,475.44,712.28,521.02,1908.68,36.84,679.01,22.6,91.7,1.43,500.0,Severe
2022-09-13,176.47,364.52,352.14,1466.9,18.82,410.93,25.0,65.1,1.56,383.5,Very Poor
2021-10-11,113.46,310.12,195.44,620.85,15.47,175.22,10.7,72.5,2.78,278.4,Poor
2023-03-18,343.97,578.8,419.1,1983.96,38.22,885.9,4.0,63.1,1.84,496.0,Severe
2022-11-02,12.78,40.24,12.64,25.66,0.5,43.6,31.3,41.5,7.64,43.6,Good
2021-07-20,68.89,135.35,91.04,222.99,5.42,116.53,38.4,65.9,3.24,148.2,Moderate
2023-02-07,87.64,187.39,86.77,274.11,8.89,135.88,14.3,56.3,6.71,192.2,Moderate
2021-03-26,40.88,69.02,74.89,66.32,1.45,83.69,30.3,42.9,5.39,93.7,Satisfactory
2022-02-06,9.63,49.21,29.0,18.16,0.73,12.49,18.8,58.1,10.19,49.2,Good
2024-08-12,47.22,66.97,57.59,75.12,1.56,75.5,29.7,35.2,3.36,94.0,Satisfactory
2022-01-28,112.68,257.07,273.13,562.74,14.34,156.92,33.4,61.9,1.11,293.2,Poor
2023-11-22,42.39,97.2,78.62,74.26,1.99,61.51,19.9,59.0,5.38,99.5,Satisfactory
2024-11-19,103.11,344.98,258.08,459.24,10.95,157.8,12.9,58.2,4.15,295.0,Poor
2023-11-28,100.1,308.14,263.55,724.0,14.5,186.82,32.8,49.8,3.13,283.7,Poor
2021-07-23,27.93,42.28,24.08,9.49,0.38,21.7,30.8,28.4,12.13,46.6,Good
2021-10-26,54.43,69.03,49.35,72.75,1.12,66.82,32.3,37.8,4.05,91.1,Satisfactory
2022-10-07,113.69,292.92,229.09,445.43,15.51,162.29,21.9,82.7,2.6,279.1,Poor
2021-11-26,102.53,312.9,235.55,406.82,15.84,180.37,35.0,61.2,2.06,283.6,Poor
2024-08-28,307.92,575.93,448.16,1980.23,38.51,890.95,35.8,87.4,0.3,495.1,Severe
2024-12-21,201.41,353.47,355.6,1568.29,24.29,198.17,10.4,97.5,1.97,396.1,Very Poor
2022-06-17,43.21,99.5,61.39,57.22,1.83,72.61,36.3,60.3,7.08,99.5,Satisfactory
2021-01-31,34.93,79.35,62.37,50.61,1.76,70.39,16.4,73.8,3.22,87.9,Satisfactory
2024-06-02,457.95,592.09,469.03,1810.68,38.9,955.47,19.7,79.1,0.91,495.4,Severe
2024-02-09,124.62,368.86,314.15,1151.59,23.95,498.86,0.6,78.1,2.44,354.3,Very Poor
2022-03-25,58.07,115.48,71.69,62.16,1.08,93.75,22.6,64.1,6.51,111.2,Satisfactory
2024-10-15,258.63,519.46,520.18,1930.31,41.12,745.28,19.8,82.1,2.26,482.7,Severe
2022-06-28,121.98,376.32,289.85,907.74,18.25,666.76,16.8,65.9,1.58,385.1,Very Poor
2024-07-14,45.63,79.74,46.51,48.33,1.67,108.9,27.5,62.8,6.87,113.8,Satisfactory
2024-04-23,359.87,469.04,496.43,1934.75,36.75,841.09,22.8,58.7,1.65,483.8,Severe
2024-06-10,22.74,45.88,20.93,16.68,0.34,19.48,28.3,25.5,11.46,45.9,Good
2023-07-23,55.8,101.85,50.22,77.48,1.16,63.18,34.4,39.9,6.13,102.2,Satisfactory
2024-12-17,5.71,9.02,5.35,11.17,0.21,34.85,24.3,68.6,10.46,34.8,Good
2024-11-07,10.18,13.24,25.51,22.43,0.15,7.09,26.8,45.4,9.37,31.9,Good
2023-07-24,243.75,368.35,322.18,878.38,26.24,675.87,29.0,60.6,2.11,395.2,Very Poor
2023-12-30,118.68,340.64,226.48,679.45,15.39,181.53,11.9,90.2,3.85,295.6,Poor
